frame,host_monotonic_ns,t_s,t_unix_s,n_ref,green_x_m,green_y_m,red_x_m,red_y_m,x_m,y_m,heading_deg,vx_m_s,vy_m_s,u_m_s,v_port_m_s,v_starboard_m_s,r_deg_s,r_rad_s,scale,ref_world_rms_m,ref_range_rms_m,color_spacing_m,motion_reset,homography_state,reference_method,calibration_debug_schema_version,frame_width_px,frame_height_px,ref_tag_size_m,visible_ref_ids,candidate_available,candidate_accepted,candidate_reject_reason,candidate_method,candidate_world_rms_m,candidate_pnp_baseline_error_m,pnp_baseline_tag_a,pnp_baseline_tag_b,pnp_baseline_measured_m,pnp_baseline_expected_m,accepted_calibration_samples,max_ref_world_error_m,max_ref_range_error_m,max_ref_pose_reproj_error_px,geometry_distortion_mode,camera_K_00,camera_K_01,camera_K_02,camera_K_10,camera_K_11,camera_K_12,camera_K_20,camera_K_21,camera_K_22,camera_dist_0,camera_dist_1,camera_dist_2,camera_dist_3,camera_dist_4,geometry_dist_0,geometry_dist_1,geometry_dist_2,geometry_dist_3,geometry_dist_4,ref_101_detected,ref_101_target_x_m,ref_101_target_y_m,ref_101_center_px_x,ref_101_center_px_y,ref_101_pnp_pose_valid,ref_101_pnp_reproj_rms_px,ref_101_pnp_center_px_x,ref_101_pnp_center_px_y,ref_101_corner0_px_x,ref_101_corner0_px_y,ref_101_corner1_px_x,ref_101_corner1_px_y,ref_101_corner2_px_x,ref_101_corner2_px_y,ref_101_corner3_px_x,ref_101_corner3_px_y,ref_101_cam_x_m,ref_101_cam_y_m,ref_101_cam_z_m,ref_101_range_m,ref_101_map_x_m,ref_101_map_y_m,ref_102_detected,ref_102_target_x_m,ref_102_target_y_m,ref_102_center_px_x,ref_102_center_px_y,ref_102_pnp_pose_valid,ref_102_pnp_reproj_rms_px,ref_102_pnp_center_px_x,ref_102_pnp_center_px_y,ref_102_corner0_px_x,ref_102_corner0_px_y,ref_102_corner1_px_x,ref_102_corner1_px_y,ref_102_corner2_px_x,ref_102_corner2_px_y,ref_102_corner3_px_x,ref_102_corner3_px_y,ref_102_cam_x_m,ref_102_cam_y_m,ref_102_cam_z_m,ref_102_range_m,ref_102_map_x_m,ref_102_map_y_m,candidate_H_00,candidate_H_01,candidate_H_02,candidate_H_10,candidate_H_11,candidate_H_12,candidate_H_20,candidate_H_21,candidate_H_22,active_map_H_00,active_map_H_01,active_map_H_02,active_map_H_10,active_map_H_11,active_map_H_12,active_map_H_20,active_map_H_21,active_map_H_22
266,34208218362493,29.4221,1785360977.492,2,3.6701,0.7965,3.4969,0.7254,3.5835,0.7609,112.31,0.0065,0.0005,-0.0020,-0.0062,0.0062,-2.82,-0.049215,1.0000,0.0016,0.4995,0.1871,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010835,0.491216,101,102,4.751216,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.050,751.274,1,0.895,73.242,751.771,65.572,791.480,8.513,780.337,79.529,716.437,135.254,723.262,-2.839484,0.618485,1.795419,3.415951,-0.001741,0.001010,1,4.260000,0.000000,1773.375,886.372,1,1.264,1772.511,886.582,1843.993,934.410,1760.622,935.408,1705.362,840.104,1784.516,843.536,1.895125,0.837862,1.464651,2.537462,4.258896,0.000226,0.0114710028,0.0115068916,-9.4922000840,0.0008985407,-0.0113354153,8.4562366088,0.0001420440,0.0041586998,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
267,34208345067016,29.5488,1785360977.640,2,3.6715,0.7951,3.4971,0.7252,3.5843,0.7602,111.81,0.0046,-0.0028,-0.0043,-0.0032,0.0032,-2.24,-0.039120,1.0000,0.0016,0.4995,0.1879,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010795,0.492150,101,102,4.752150,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.276,751.178,1,0.866,73.343,751.797,65.959,791.534,8.571,780.260,79.572,716.454,135.193,723.349,-2.843600,0.619526,1.798216,3.421031,-0.001382,0.001322,1,4.260000,0.000000,1773.336,886.450,1,1.229,1772.468,886.564,1843.810,934.524,1760.653,935.433,1705.330,840.060,1784.490,843.370,1.891686,0.836345,1.462076,2.532906,4.258710,0.000038,0.0113076729,0.0113315541,-9.3497713483,0.0008853363,-0.0111706036,8.3334472791,0.0001392540,0.0040840817,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
268,34208513593181,29.7173,1785360977.824,2,3.6723,0.7947,3.4976,0.7256,3.5850,0.7601,111.60,0.0048,-0.0027,-0.0043,-0.0035,0.0035,-2.33,-0.040736,1.0000,0.0018,0.4995,0.1878,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011158,0.483500,101,102,4.743500,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.042,751.253,1,0.869,73.150,751.820,65.471,791.565,8.616,780.515,79.574,716.471,134.886,723.163,-2.835771,0.617763,1.792896,3.411408,-0.001823,0.001067,1,4.260000,0.000000,1773.319,886.553,1,1.240,1772.413,886.564,1843.675,934.487,1760.798,935.490,1705.192,840.138,1784.394,843.269,1.891113,0.836150,1.461738,2.532219,4.258545,-0.000201,0.0115076421,0.0115572367,-9.5323957197,0.0008982900,-0.0113371439,8.4580986027,0.0001484080,0.0041640484,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
269,34208669098120,29.8728,1785360977.942,2,3.6723,0.7939,3.4986,0.7286,3.5854,0.7613,110.60,0.0038,0.0020,0.0005,-0.0043,0.0043,-3.40,-0.059345,1.0000,0.0017,0.4995,0.1856,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010909,0.487205,101,102,4.747205,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.172,751.231,1,0.871,73.270,751.811,65.586,791.597,8.712,780.366,79.713,716.427,135.014,723.278,-2.838639,0.618441,1.794940,3.414989,-0.001524,0.001156,1,4.260000,0.000000,1773.216,886.445,1,1.128,1772.437,886.604,1844.031,934.502,1760.669,935.526,1705.225,840.305,1784.266,843.219,1.891870,0.836556,1.462277,2.533229,4.258454,0.000028,0.0114266918,0.0114536034,-9.4497276676,0.0008928791,-0.0112636750,8.4030744706,0.0001483467,0.0041237827,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
270,34208782891703,29.9866,1785360978.057,2,3.6729,0.7934,3.4980,0.7273,3.5854,0.7604,110.69,0.0025,0.0015,0.0005,-0.0029,0.0029,-3.50,-0.061149,1.0000,0.0019,0.4995,0.1869,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010910,0.475589,101,102,4.735589,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.879,751.282,1,1.293,73.421,751.679,65.360,791.578,8.601,780.241,79.346,716.627,136.189,722.760,-2.828603,0.615955,1.788882,3.403013,-0.002191,0.000951,1,4.260000,0.000000,1773.270,886.347,1,1.208,1772.448,886.539,1843.761,934.396,1760.794,935.575,1705.418,840.096,1784.201,843.217,1.890519,0.835788,1.461213,2.531352,4.258696,0.000263,0.0114982336,0.0116769191,-9.6230367496,0.0009002427,-0.0113517527,8.4671970005,0.0001360594,0.0041885710,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
271,34208899877787,30.1036,1785360978.173,2,3.6738,0.7924,3.4988,0.7282,3.5863,0.7603,110.17,0.0033,-0.0023,-0.0033,-0.0023,0.0023,-2.41,-0.042079,1.0000,0.0019,0.4995,0.1865,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011175,0.498513,101,102,4.758513,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.056,751.184,1,0.919,73.153,751.804,65.476,791.432,8.665,780.386,79.559,716.657,134.847,723.161,-2.843641,0.619429,1.797877,3.420870,-0.001975,0.001258,1,4.260000,0.000000,1773.409,886.516,1,1.227,1772.575,886.738,1844.048,934.485,1760.615,935.502,1705.484,840.389,1784.598,843.677,1.898243,0.839557,1.466939,2.541671,4.258790,-0.000099,0.0115984867,0.0116464938,-9.6059703867,0.0009090728,-0.0114588826,8.5487332726,0.0001524622,0.0042002549,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
272,34209014517222,30.2182,1785360978.281,2,3.6753,0.7932,3.4994,0.7292,3.5874,0.7612,109.98,0.0049,-0.0009,-0.0025,-0.0043,0.0043,-2.18,-0.037977,1.0000,0.0021,0.4995,0.1872,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,0,world_rms>0.050,2-tag corner homography,0.054050,0.482304,101,102,4.742304,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.049,751.145,1,0.996,73.245,751.714,65.470,791.506,8.660,780.423,79.555,716.501,135.208,722.881,-2.832098,0.616705,1.790755,3.407038,-0.002104,0.001363,1,4.260000,0.000000,1773.201,886.363,1,1.099,1772.449,886.535,1843.968,934.342,1760.820,935.444,1705.331,840.349,1784.107,843.129,1.893774,0.837215,1.463726,2.535705,4.258522,0.000213,0.0295539295,0.0170568890,-14.9841130225,0.0017954751,-0.0230121396,17.1850760062,0.0006855740,0.0114091790,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
273,34209131047312,30.3348,1785360978.405,2,3.6760,0.7921,3.4983,0.7292,3.5872,0.7606,109.51,0.0052,0.0007,-0.0011,-0.0051,0.0051,-2.87,-0.050124,1.0000,0.0015,0.4995,0.1885,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011063,0.492925,101,102,4.752925,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.092,751.291,1,0.849,73.200,751.846,65.612,791.532,8.723,780.468,79.558,716.507,134.865,723.292,-2.841051,0.619025,1.796329,3.417829,-0.001576,0.000972,1,4.260000,0.000000,1773.403,886.422,1,1.249,1772.531,886.576,1843.974,934.373,1760.681,935.429,1705.346,840.179,1784.562,843.438,1.895237,0.837874,1.464701,2.537579,4.258893,0.000115,0.0116120719,0.0118001002,-9.7234617884,0.0009089756,-0.0114706487,8.5577230699,0.0001496882,0.0042172629,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
274,34209266034244,30.4698,1785360978.597,2,3.6768,0.7918,3.4991,0.7290,3.5880,0.7604,109.46,0.0032,-0.0020,-0.0029,-0.0024,0.0024,-2.28,-0.039779,1.0000,0.0017,0.4995,0.1886,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011168,0.492474,101,102,4.752474,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.133,751.202,1,0.812,73.109,751.868,65.534,791.622,8.694,780.422,79.663,716.469,134.530,723.361,-2.842212,0.619283,1.796888,3.419135,-0.001712,0.001226,1,4.260000,0.000000,1773.406,886.480,1,1.328,1772.453,886.562,1843.766,934.372,1760.686,935.479,1705.213,840.064,1784.575,843.456,1.893547,0.837179,1.463543,2.535418,4.258827,-0.000018,0.0113910743,0.0114041550,-9.4087977066,0.0008895840,-0.0112304811,8.3790782023,0.0001510020,0.0041010880,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
275,34209455716587,30.6594,1785360978.727,2,3.6772,0.7908,3.4995,0.7293,3.5884,0.7601,109.11,0.0036,-0.0018,-0.0029,-0.0028,0.0028,-1.43,-0.025023,1.0000,0.0015,0.4995,0.1880,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011071,0.486626,101,102,4.746626,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.195,751.219,1,0.842,73.264,751.811,65.683,791.580,8.692,780.392,79.675,716.406,134.959,723.285,-2.838918,0.618497,1.795104,3.415318,-0.001491,0.001192,1,4.260000,0.000000,1773.452,886.364,1,1.258,1772.599,886.574,1844.220,934.506,1761.020,935.524,1705.323,840.017,1784.306,843.442,1.890960,0.835905,1.461264,2.531750,4.259073,0.000257,0.0114614745,0.0114734172,-9.4671280774,0.0008958560,-0.0113037544,8.4329407240,0.0001446884,0.0041479491,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
276,34209567162530,30.7709,1785360978.829,2,3.6786,0.7901,3.4993,0.7287,3.5889,0.7594,108.90,0.0033,-0.0027,-0.0036,-0.0022,0.0022,-1.71,-0.029828,1.0000,0.0018,0.4995,0.1895,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010999,0.489383,101,102,4.749383,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.933,751.312,1,0.928,73.181,751.768,65.430,791.453,8.605,780.341,79.444,716.475,135.161,723.231,-2.840649,0.618689,1.796040,3.417283,-0.001959,0.000880,1,4.260000,0.000000,1773.223,886.304,1,1.231,1772.386,886.511,1843.839,934.402,1760.600,935.420,1705.270,840.019,1784.263,843.347,1.891999,0.836442,1.462475,2.533403,4.258646,0.000354,0.0114807564,0.0115517705,-9.5259747954,0.0008980873,-0.0113341178,8.4552593801,0.0001451330,0.0041584198,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
277,34209669291873,30.8730,1785360978.953,2,3.6790,0.7896,3.4998,0.7295,3.5894,0.7596,108.54,0.0042,-0.0024,-0.0037,-0.0032,0.0032,-2.31,-0.040268,1.0000,0.0018,0.4995,0.1890,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,0,world_rms>0.050,2-tag corner homography,1.653299,0.495217,101,102,4.755217,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.080,751.251,1,0.900,73.253,751.772,65.520,791.465,8.595,780.259,79.618,716.474,135.187,723.312,-2.842735,0.619201,1.797496,3.419875,-0.001723,0.001080,1,4.260000,0.000000,1773.321,886.549,1,1.261,1772.410,886.608,1843.809,934.467,1760.622,935.348,1705.150,840.206,1784.515,843.537,1.895805,0.838338,1.465371,2.538543,4.258555,-0.000191,0.0008730479,-0.0096519786,6.8785380917,-0.0000637405,-0.0013947033,1.2902927939,0.0027731120,-0.0067436749,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
278,34209800458020,31.0042,1785360979.074,2,3.6792,0.7891,3.4997,0.7301,3.5894,0.7596,108.17,0.0035,-0.0015,-0.0025,-0.0029,0.0029,-2.65,-0.046238,1.0000,0.0013,0.4995,0.1889,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010900,0.488773,101,102,4.748773,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.021,751.470,1,0.816,73.233,751.877,65.484,791.509,8.687,780.518,79.612,716.456,135.082,723.447,-2.840393,0.618998,1.795977,3.417093,-0.001274,0.000467,1,4.260000,0.000000,1773.327,886.388,1,1.283,1772.450,886.601,1844.087,934.564,1760.526,935.468,1705.168,839.982,1784.497,843.560,1.891634,0.836433,1.462070,2.532893,4.258769,0.000180,0.0115386793,0.0115839503,-9.5562716367,0.0009016296,-0.0113800347,8.4906970179,0.0001495370,0.0041763789,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
279,34209912531560,31.1163,1785360979.173,2,3.6799,0.7879,3.5000,0.7310,3.5900,0.7594,107.58,0.0030,-0.0005,-0.0014,-0.0027,0.0027,-3.33,-0.058114,1.0000,0.0021,0.4995,0.1887,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.021558,0.494584,101,102,4.754584,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.950,751.169,1,0.904,73.029,751.799,65.477,791.462,8.557,780.293,79.363,716.590,134.672,723.252,-2.846940,0.620050,1.799724,3.424695,-0.002314,0.001277,1,4.260000,0.000000,1773.305,886.427,1,1.188,1772.485,886.584,1843.903,934.484,1760.878,935.575,1705.351,840.170,1784.222,843.255,1.890666,0.835925,1.461255,2.531532,4.258672,0.000086,0.0139508424,0.0178042020,-14.4054653470,0.0011050156,-0.0138812277,10.3501876201,0.0001015586,0.0055805463,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
280,34210012659124,31.2164,1785360979.286,2,3.6802,0.7875,3.5018,0.7329,3.5910,0.7602,107.02,0.0040,0.0006,-0.0006,-0.0040,0.0040,-4.01,-0.070067,1.0000,0.0014,0.4995,0.1866,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010894,0.503024,101,102,4.763024,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.233,751.224,1,0.732,73.212,751.829,65.947,791.508,8.656,780.369,79.544,716.336,134.689,723.486,-2.845710,0.619997,1.799299,3.423440,-0.001373,0.001188,1,4.260000,0.000000,1773.792,886.679,1,1.532,1772.690,886.780,1843.999,934.415,1760.883,935.527,1705.340,840.136,1785.027,844.165,1.900696,0.840618,1.468614,2.544820,4.259426,-0.000403,0.0113028392,0.0112516713,-9.2883028346,0.0008878834,-0.0111881303,8.3468374837,0.0001404889,0.0040771765,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
281,34210131089962,31.3348,1785360979.409,2,3.6814,0.7883,3.5020,0.7325,3.5917,0.7604,107.29,0.0061,0.0021,0.0002,-0.0064,0.0064,-3.26,-0.056953,1.0000,0.0020,0.4995,0.1878,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010799,0.472468,101,102,4.732468,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.176,751.031,1,1.162,73.547,751.530,65.615,791.470,8.499,780.208,79.659,716.357,136.222,722.590,-2.822335,0.614223,1.785158,3.395532,-0.002071,0.001703,1,4.260000,0.000000,1773.420,886.364,1,1.322,1772.535,886.629,1844.028,934.438,1760.749,935.544,1705.388,840.043,1784.428,843.642,1.893923,0.837420,1.463676,2.535856,4.259004,0.000251,0.0115255980,0.0116879954,-9.6330965929,0.0009044917,-0.0113840235,8.4893010343,0.0001331698,0.0042072585,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
282,34210255514789,31.4592,1785360979.556,2,3.6831,0.7898,3.5048,0.7369,3.5939,0.7634,106.51,0.0095,0.0079,0.0049,-0.0113,0.0113,-2.77,-0.048422,1.0000,0.0023,0.4995,0.1860,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011145,0.491480,101,102,4.751480,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.200,750.923,1,0.848,73.113,751.678,65.570,791.476,8.513,780.223,79.707,716.332,134.622,723.100,-2.839735,0.618172,1.795331,3.416057,-0.002309,0.002006,1,4.260000,0.000000,1773.609,886.622,1,1.414,1772.580,886.667,1843.759,934.421,1760.764,935.580,1705.336,840.102,1784.877,843.669,1.895114,0.837992,1.464511,2.537416,4.259095,-0.000305,0.0113743296,0.0113885029,-9.3936873278,0.0008905600,-0.0112201802,8.3691952214,0.0001478578,0.0041000456,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
283,34210405764830,31.6095,1785360979.677,2,3.6851,0.7927,3.5061,0.7398,3.5956,0.7662,106.45,0.0130,0.0180,0.0136,-0.0176,0.0176,-2.91,-0.050867,1.0000,0.0015,0.4995,0.1867,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010992,0.490527,101,102,4.750527,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.080,751.282,1,0.801,73.168,751.821,65.592,791.499,8.505,780.456,79.572,716.413,134.937,723.336,-2.839678,0.618627,1.795400,3.416128,-0.001636,0.000994,1,4.260000,0.000000,1773.480,886.428,1,1.398,1772.501,886.588,1843.875,934.322,1760.780,935.554,1705.247,840.007,1784.549,843.609,1.894217,0.837487,1.463968,2.536266,4.259054,0.000115,0.0114523765,0.0114282776,-9.4315002640,0.0008956129,-0.0113026632,8.4324599906,0.0001445925,0.0041424298,1.0000000000,0.0115197585,0.0116081516,-9.5696514413,0.0009021838,-0.0113775633,8.4859581472,0.0001453197,0.0041833248,1.0000000000
