frame,host_monotonic_ns,t_s,t_unix_s,n_ref,green_x_m,green_y_m,red_x_m,red_y_m,x_m,y_m,heading_deg,vx_m_s,vy_m_s,u_m_s,v_port_m_s,v_starboard_m_s,r_deg_s,r_rad_s,scale,ref_world_rms_m,ref_range_rms_m,color_spacing_m,motion_reset,homography_state,reference_method,calibration_debug_schema_version,frame_width_px,frame_height_px,ref_tag_size_m,visible_ref_ids,candidate_available,candidate_accepted,candidate_reject_reason,candidate_method,candidate_world_rms_m,candidate_pnp_baseline_error_m,pnp_baseline_tag_a,pnp_baseline_tag_b,pnp_baseline_measured_m,pnp_baseline_expected_m,accepted_calibration_samples,max_ref_world_error_m,max_ref_range_error_m,max_ref_pose_reproj_error_px,geometry_distortion_mode,camera_K_00,camera_K_01,camera_K_02,camera_K_10,camera_K_11,camera_K_12,camera_K_20,camera_K_21,camera_K_22,camera_dist_0,camera_dist_1,camera_dist_2,camera_dist_3,camera_dist_4,geometry_dist_0,geometry_dist_1,geometry_dist_2,geometry_dist_3,geometry_dist_4,ref_101_detected,ref_101_target_x_m,ref_101_target_y_m,ref_101_center_px_x,ref_101_center_px_y,ref_101_pnp_pose_valid,ref_101_pnp_reproj_rms_px,ref_101_pnp_center_px_x,ref_101_pnp_center_px_y,ref_101_corner0_px_x,ref_101_corner0_px_y,ref_101_corner1_px_x,ref_101_corner1_px_y,ref_101_corner2_px_x,ref_101_corner2_px_y,ref_101_corner3_px_x,ref_101_corner3_px_y,ref_101_cam_x_m,ref_101_cam_y_m,ref_101_cam_z_m,ref_101_range_m,ref_101_map_x_m,ref_101_map_y_m,ref_102_detected,ref_102_target_x_m,ref_102_target_y_m,ref_102_center_px_x,ref_102_center_px_y,ref_102_pnp_pose_valid,ref_102_pnp_reproj_rms_px,ref_102_pnp_center_px_x,ref_102_pnp_center_px_y,ref_102_corner0_px_x,ref_102_corner0_px_y,ref_102_corner1_px_x,ref_102_corner1_px_y,ref_102_corner2_px_x,ref_102_corner2_px_y,ref_102_corner3_px_x,ref_102_corner3_px_y,ref_102_cam_x_m,ref_102_cam_y_m,ref_102_cam_z_m,ref_102_range_m,ref_102_map_x_m,ref_102_map_y_m,candidate_H_00,candidate_H_01,candidate_H_02,candidate_H_10,candidate_H_11,candidate_H_12,candidate_H_20,candidate_H_21,candidate_H_22,active_map_H_00,active_map_H_01,active_map_H_02,active_map_H_10,active_map_H_11,active_map_H_12,active_map_H_20,active_map_H_21,active_map_H_22
99,34102082362257,16.2703,1785360871.365,2,1.9945,0.9202,1.8021,0.7905,1.8983,0.8553,123.98,0.0087,0.0123,0.0053,-0.0141,0.0141,-3.95,-0.068861,1.0000,0.0033,0.5051,0.2320,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011779,0.516464,101,102,4.776464,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.198,751.069,1,0.914,73.182,751.809,65.743,791.352,9.317,780.068,79.548,716.761,134.174,723.390,-2.863603,0.623814,1.810554,3.444919,-0.001247,0.001305,1,4.260000,0.000000,1773.358,886.518,1,1.181,1772.528,886.638,1843.459,934.548,1760.654,935.370,1705.775,840.212,1784.548,843.487,1.895516,0.838154,1.464922,2.538007,4.255636,0.000256,0.0113654198,0.0113269838,-9.3491202921,0.0008904427,-0.0112314475,8.3790828159,0.0001566918,0.0040753912,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
100,34102213353101,16.4013,1785360871.520,2,1.9891,0.9183,1.8031,0.7850,1.8961,0.8517,125.65,0.0425,0.0044,-0.0212,-0.0372,0.0372,-5.62,-0.098019,1.0000,0.0040,0.5051,0.2288,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.012024,0.528369,101,102,4.788369,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.115,750.631,1,0.976,72.967,751.540,65.199,791.098,9.172,779.466,79.762,716.644,133.775,723.276,-2.873399,0.624978,1.816330,3.456309,-0.002704,0.002494,1,4.260000,0.000000,1773.414,886.510,1,1.294,1772.491,886.603,1843.459,934.418,1760.687,935.320,1705.589,840.121,1784.595,843.634,1.897374,0.838931,1.466428,2.540520,4.255769,0.000283,0.0116153036,0.0116435254,-9.5998068999,0.0009132429,-0.0115003058,8.5766604639,0.0001648913,0.0041841308,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
101,34102398854055,16.5868,1785360871.696,2,1.9602,0.9118,1.8021,0.7908,1.8811,0.8513,127.42,-0.0388,-0.0092,0.0163,0.0364,-0.0364,7.93,0.138444,1.0000,0.0035,0.5051,0.1990,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011416,0.481445,101,102,4.741445,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.054,751.404,1,0.807,73.194,751.885,65.419,791.503,8.858,780.526,79.696,716.516,134.772,723.406,-2.842368,0.619426,1.797151,3.419429,-0.000714,0.000352,1,4.260000,0.000000,1772.996,886.281,1,1.022,1772.317,886.483,1843.677,934.708,1760.622,935.591,1705.404,839.972,1783.901,842.820,1.881923,0.831992,1.454817,2.519987,4.255139,0.000733,0.0114515449,0.0114922905,-9.4807323278,0.0008905350,-0.0112508425,8.3945060375,0.0001545632,0.0041236465,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
102,34102551559249,16.7395,1785360871.812,2,1.9621,0.9121,1.8026,0.7908,1.8824,0.8515,127.26,-0.0413,-0.0027,0.0229,0.0345,-0.0345,5.63,0.098262,1.0000,0.0032,0.5051,0.2003,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.014734,0.492961,101,102,4.752961,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.989,751.276,1,0.775,73.020,751.849,65.205,791.429,8.624,780.436,79.725,716.527,134.486,723.414,-2.845410,0.619863,1.798739,3.422872,-0.001254,0.000692,1,4.260000,0.000000,1773.394,886.470,1,1.277,1772.508,886.630,1843.640,934.558,1760.678,935.602,1705.542,840.020,1784.529,843.451,1.890620,0.835991,1.461177,2.531474,4.255776,0.000372,0.0115533853,0.0128609428,-10.5147800471,0.0009073461,-0.0114228125,8.5205927722,0.0001544887,0.0042194211,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
103,34102659695901,16.8476,1785360872.017,2,1.9905,0.9182,1.8016,0.7847,1.8961,0.8514,125.27,0.0196,-0.0006,-0.0118,-0.0157,0.0157,-2.95,-0.051426,1.0000,0.0047,0.5051,0.2313,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.012111,0.514590,101,102,4.774590,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.467,750.201,1,1.025,73.063,751.376,65.279,791.030,8.724,779.434,80.215,716.556,133.997,722.870,-2.861456,0.621944,1.808965,3.441961,-0.002925,0.003757,1,4.260000,0.000000,1773.214,886.386,1,1.220,1772.367,886.542,1843.397,934.390,1760.542,935.289,1705.548,840.104,1784.335,843.467,1.895849,0.838240,1.465488,2.538611,4.255485,0.000532,0.0117394426,0.0118609052,-9.7714931617,0.0009228302,-0.0116119039,8.6578967212,0.0001627974,0.0042518712,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
104,34102860159756,17.0481,1785360872.172,2,1.9899,0.9193,1.8016,0.7907,1.8957,0.8550,124.35,0.0350,0.0103,-0.0112,-0.0347,0.0347,-7.94,-0.138612,1.0000,0.0035,0.5051,0.2280,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011631,0.496569,101,102,4.756569,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.157,751.102,1,0.786,73.089,751.788,65.430,791.396,8.831,780.350,79.792,716.501,134.301,723.300,-2.847132,0.620099,1.799960,3.424988,-0.001272,0.001208,1,4.260000,0.000000,1773.319,886.643,1,1.274,1772.375,886.603,1843.395,934.564,1760.763,935.411,1705.274,840.112,1784.443,843.440,1.892523,0.836912,1.462901,2.534195,4.255394,-0.000040,0.0114920169,0.0115279509,-9.5082432886,0.0008984056,-0.0113319294,8.4538421675,0.0001554025,0.0041420385,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
105,34103032788476,17.2207,1785360872.355,2,1.9598,0.9115,1.8022,0.7908,1.8810,0.8512,127.44,,,,,,,,1.0000,0.0033,0.5051,0.1985,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011397,0.499717,101,102,4.759717,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.051,751.187,1,0.869,73.058,751.866,65.497,791.512,8.679,780.321,79.521,716.649,134.507,723.374,-2.849617,0.620856,1.801471,3.427984,-0.001327,0.000949,1,4.260000,0.000000,1773.289,886.412,1,1.208,1772.466,886.609,1843.715,934.510,1760.664,935.468,1705.521,840.130,1784.348,843.446,1.893138,0.837100,1.463202,2.534890,4.255618,0.000485,0.0114543042,0.0114525200,-9.4491908574,0.0008958164,-0.0113073945,8.4365772543,0.0001502077,0.0041329335,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
106,34103207340012,17.3953,1785360872.519,2,1.9882,0.9169,1.8031,0.7850,1.8957,0.8510,125.46,0.0013,-0.0108,-0.0095,0.0052,-0.0052,2.75,0.048057,1.0000,0.0047,0.5051,0.2273,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011859,0.514592,101,102,4.774592,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.172,750.369,1,1.080,72.938,751.443,65.292,791.094,8.581,779.466,79.689,716.686,134.140,722.905,-2.863982,0.622615,1.810320,3.444895,-0.003276,0.003228,1,4.260000,0.000000,1773.194,886.502,1,1.253,1772.298,886.579,1843.374,934.528,1760.569,935.357,1705.316,840.053,1784.308,843.494,1.893161,0.837221,1.463542,2.535144,4.255296,0.000261,0.0116962177,0.0118054960,-9.7259119684,0.0009195568,-0.0115733386,8.6300415984,0.0001582677,0.0042394547,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
107,34103388531100,17.5765,1785360872.723,2,1.9598,0.9112,1.8018,0.7909,1.8808,0.8510,127.29,,,,,,,,1.0000,0.0035,0.5051,0.1986,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011266,0.474999,101,102,4.734999,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.234,751.330,1,0.701,73.282,751.827,65.413,791.516,8.677,780.587,80.056,716.274,134.920,723.374,-2.833279,0.617328,1.791572,3.408562,-0.000421,0.000595,1,4.260000,0.000000,1772.963,886.088,1,0.927,1772.422,886.454,1844.073,934.562,1760.673,935.530,1705.573,840.149,1783.740,842.732,1.884948,0.833144,1.456956,2.523862,4.255309,0.001170,0.0112145576,0.0111883356,-9.2351597948,0.0008720423,-0.0110148172,8.2177936400,0.0001502290,0.0040151489,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
108,34103582522299,17.7704,1785360872.948,2,1.9935,0.9198,1.8020,0.7903,1.8977,0.8550,124.06,,,,,,,,1.0000,0.0037,0.5051,0.2312,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011793,0.502792,101,102,4.762792,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.165,750.894,1,0.777,72.936,751.726,65.431,791.228,8.540,780.189,79.748,716.559,134.014,723.310,-2.854607,0.621436,1.804391,3.433772,-0.001831,0.001781,1,4.260000,0.000000,1773.267,886.470,1,1.268,1772.379,886.598,1843.546,934.633,1760.716,935.415,1705.372,839.941,1784.271,843.554,1.890984,0.836216,1.461704,2.532125,4.255496,0.000349,0.0116466984,0.0117212742,-9.6623823185,0.0009119736,-0.0114992995,8.5780950287,0.0001564205,0.0042171498,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
109,34103810089108,17.9980,1785360873.151,2,1.9912,0.9198,1.8020,0.7905,1.8966,0.8552,124.35,,,,,,,,1.0000,0.0036,0.5051,0.2292,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.014373,0.506924,101,102,4.766924,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.193,751.056,1,0.847,73.176,751.735,65.371,791.344,9.129,780.067,79.896,716.527,134.319,723.374,-2.855073,0.621726,1.805148,3.434610,-0.001301,0.001342,1,4.260000,0.000000,1773.199,886.512,1,1.182,1772.347,886.564,1843.364,934.392,1760.637,935.388,1705.426,840.266,1784.309,843.284,1.894763,0.837836,1.464686,2.537203,4.255294,0.000239,0.0122043742,0.0136223031,-11.1352026571,0.0009626245,-0.0121156134,9.0356923401,0.0001548707,0.0045381806,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
110,34104001766894,18.1897,1785360873.299,2,1.9932,0.9198,1.8024,0.7906,1.8978,0.8552,124.11,,,,,,,,1.0000,0.0042,0.5051,0.2304,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.012222,0.501748,101,102,4.761748,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.173,750.869,1,0.816,72.968,751.709,65.316,791.340,8.702,780.145,79.847,716.496,134.010,723.243,-2.851169,0.620659,1.802279,3.429664,-0.001876,0.001852,1,4.260000,0.000000,1772.653,885.868,1,0.944,1772.236,886.489,1843.484,934.377,1760.606,935.305,1706.080,840.275,1783.072,843.109,1.893606,0.837261,1.464004,2.535756,4.254904,0.001619,0.0114390861,0.0114627091,-9.4531439777,0.0008960555,-0.0113056105,8.4334726216,0.0001470613,0.0041328724,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
111,34104147508024,18.3354,1785360873.489,2,1.9887,0.9167,1.7997,0.7872,1.8942,0.8519,124.39,-0.0065,-0.0091,-0.0039,0.0105,-0.0105,0.05,0.000880,1.0000,0.0045,0.5051,0.2291,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011962,0.520853,101,102,4.780853,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.272,750.428,1,0.978,73.064,751.385,64.896,791.046,8.760,779.299,80.281,716.442,134.257,723.135,-2.863441,0.622403,1.810222,3.444356,-0.002833,0.003088,1,4.260000,0.000000,1773.157,886.420,1,1.079,1772.439,886.653,1843.408,934.525,1760.383,935.166,1705.910,840.372,1784.380,843.589,1.900215,0.840368,1.468724,2.544443,4.255318,0.000444,0.0116983200,0.0118575192,-9.7660209619,0.0009228103,-0.0116038704,8.6519914784,0.0001573941,0.0042440698,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
112,34104356609776,18.5445,1785360873.684,2,1.9600,0.9116,1.8017,0.7908,1.8809,0.8512,127.37,,,,,,,,1.0000,0.0033,0.5051,0.1991,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011185,0.485480,101,102,4.745480,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.271,751.195,1,0.709,73.209,751.813,65.461,791.535,8.716,780.450,80.029,716.287,134.606,723.399,-2.838285,0.618327,1.794598,3.414494,-0.000695,0.000976,1,4.260000,0.000000,1773.246,886.359,1,1.062,1772.537,886.578,1843.963,934.499,1760.623,935.571,1705.577,840.295,1784.355,843.044,1.890459,0.835759,1.460995,2.531173,4.255588,0.000599,0.0113857550,0.0113987550,-9.4049166406,0.0008876200,-0.0112015339,8.3568361689,0.0001540100,0.0040925356,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
113,34104549687565,18.7376,1785360873.849,2,1.9871,0.9183,1.8023,0.7853,1.8947,0.8518,125.76,,,,,,,,1.0000,0.0047,0.5051,0.2277,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.012001,0.534277,101,102,4.794277,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.599,750.210,1,1.056,73.231,751.384,65.655,791.076,9.176,779.074,80.143,716.545,133.971,723.161,-2.875834,0.625205,1.818381,3.459452,-0.002534,0.003760,1,4.260000,0.000000,1773.093,886.394,1,1.126,1772.347,886.638,1843.447,934.411,1760.546,935.199,1705.681,840.384,1784.087,843.631,1.900866,0.840719,1.469403,2.545437,4.255211,0.000492,0.0115452365,0.0115715766,-9.5417720550,0.0009120728,-0.0114663529,8.5492001524,0.0001550167,0.0041690139,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
114,34104696690010,18.8846,1785360873.982,2,1.9611,0.9117,1.8019,0.7909,1.8815,0.8513,127.21,0.0054,0.0005,-0.0029,-0.0046,0.0046,-0.87,-0.015107,1.0000,0.0032,0.5051,0.1998,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011224,0.482337,101,102,4.742337,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.027,751.299,1,0.775,73.118,751.805,65.163,791.494,8.706,780.429,79.864,716.352,134.696,723.369,-2.839079,0.618415,1.794926,3.415343,-0.001083,0.000636,1,4.260000,0.000000,1773.274,886.354,1,1.071,1772.548,886.534,1844.115,934.590,1760.800,935.606,1705.409,840.144,1784.268,842.947,1.886353,0.833825,1.457802,2.525625,4.255657,0.000617,0.0115888472,0.0116436172,-9.6027603208,0.0009023703,-0.0113915388,8.4985843747,0.0001580074,0.0041850252,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
115,34104826147444,19.0141,1785360874.090,2,1.9612,0.9115,1.8014,0.7905,1.8813,0.8510,127.14,-0.0333,-0.0020,0.0185,0.0278,-0.0278,3.34,0.058357,1.0000,0.0035,0.5051,0.2005,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010875,0.468867,101,102,4.728867,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.123,751.208,1,1.363,73.688,751.631,65.621,791.508,8.775,780.335,79.542,716.721,136.596,722.476,-2.822539,0.614664,1.785556,3.395990,-0.001071,0.000908,1,4.260000,0.000000,1773.065,886.333,1,1.002,1772.387,886.509,1843.729,934.460,1760.560,935.471,1705.489,840.308,1784.122,842.890,1.889999,0.835550,1.460926,2.530720,4.255227,0.000627,0.0115412898,0.0117516090,-9.6848975232,0.0009024700,-0.0113776609,8.4857921778,0.0001393762,0.0042031760,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
116,34104947562117,19.1355,1785360874.252,2,1.9874,0.9161,1.8033,0.7853,1.8953,0.8507,125.38,0.0265,-0.0023,-0.0173,-0.0203,0.0203,-3.83,-0.066867,1.0000,0.0040,0.5051,0.2259,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011739,0.499148,101,102,4.759148,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.653,750.613,1,0.776,73.129,751.676,65.791,791.186,8.482,780.279,80.267,716.482,133.959,723.162,-2.848346,0.620051,1.800805,3.426433,-0.001256,0.002661,1,4.260000,0.000000,1773.175,886.500,1,1.178,1772.309,886.498,1843.382,934.436,1760.512,935.243,1705.296,840.154,1784.414,843.242,1.893900,0.837332,1.464091,2.536048,4.255258,0.000262,0.0115813895,0.0116338705,-9.5936032510,0.0009054450,-0.0114209350,8.5190111269,0.0001604587,0.0041761209,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
117,34105105591856,19.2935,1785360874.450,2,1.9919,0.9198,1.8019,0.7905,1.8969,0.8551,124.23,0.0475,0.0115,-0.0172,-0.0458,0.0458,-8.80,-0.153669,1.0000,0.0035,0.5051,0.2299,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011624,0.503050,101,102,4.763050,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.158,751.127,1,0.805,73.087,751.830,65.440,791.404,8.753,780.357,79.772,716.607,134.365,723.347,-2.849063,0.620646,1.801178,3.427332,-0.001200,0.001139,1,4.260000,0.000000,1773.173,886.425,1,1.110,1772.403,886.566,1843.449,934.404,1760.589,935.260,1705.643,840.320,1784.275,843.344,1.897197,0.838857,1.466461,2.540383,4.255349,0.000435,0.0115338868,0.0116122332,-9.5751302400,0.0009031848,-0.0113999183,8.5050972886,0.0001527342,0.0041692464,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
