frame,t_s,t_unix_s,n_ref,green_x_m,green_y_m,red_x_m,red_y_m,x_m,y_m,heading_deg,vx_m_s,vy_m_s,u_m_s,v_m_s,r_deg_s,scale,ref_world_rms_m,ref_range_rms_m,color_spacing_m,motion_reset,homography_state,reference_method,calibration_debug_schema_version,frame_width_px,frame_height_px,ref_tag_size_m,visible_ref_ids,candidate_available,candidate_accepted,candidate_reject_reason,candidate_method,candidate_world_rms_m,candidate_pnp_baseline_error_m,pnp_baseline_tag_a,pnp_baseline_tag_b,pnp_baseline_measured_m,pnp_baseline_expected_m,accepted_calibration_samples,max_ref_world_error_m,max_ref_range_error_m,max_ref_pose_reproj_error_px,geometry_distortion_mode,camera_K_00,camera_K_01,camera_K_02,camera_K_10,camera_K_11,camera_K_12,camera_K_20,camera_K_21,camera_K_22,camera_dist_0,camera_dist_1,camera_dist_2,camera_dist_3,camera_dist_4,geometry_dist_0,geometry_dist_1,geometry_dist_2,geometry_dist_3,geometry_dist_4,ref_101_detected,ref_101_target_x_m,ref_101_target_y_m,ref_101_center_px_x,ref_101_center_px_y,ref_101_pnp_pose_valid,ref_101_pnp_reproj_rms_px,ref_101_pnp_center_px_x,ref_101_pnp_center_px_y,ref_101_corner0_px_x,ref_101_corner0_px_y,ref_101_corner1_px_x,ref_101_corner1_px_y,ref_101_corner2_px_x,ref_101_corner2_px_y,ref_101_corner3_px_x,ref_101_corner3_px_y,ref_101_cam_x_m,ref_101_cam_y_m,ref_101_cam_z_m,ref_101_range_m,ref_101_map_x_m,ref_101_map_y_m,ref_102_detected,ref_102_target_x_m,ref_102_target_y_m,ref_102_center_px_x,ref_102_center_px_y,ref_102_pnp_pose_valid,ref_102_pnp_reproj_rms_px,ref_102_pnp_center_px_x,ref_102_pnp_center_px_y,ref_102_corner0_px_x,ref_102_corner0_px_y,ref_102_corner1_px_x,ref_102_corner1_px_y,ref_102_corner2_px_x,ref_102_corner2_px_y,ref_102_corner3_px_x,ref_102_corner3_px_y,ref_102_cam_x_m,ref_102_cam_y_m,ref_102_cam_z_m,ref_102_range_m,ref_102_map_x_m,ref_102_map_y_m,candidate_H_00,candidate_H_01,candidate_H_02,candidate_H_10,candidate_H_11,candidate_H_12,candidate_H_20,candidate_H_21,candidate_H_22,active_map_H_00,active_map_H_01,active_map_H_02,active_map_H_10,active_map_H_11,active_map_H_12,active_map_H_20,active_map_H_21,active_map_H_22
260,32.4878,1785358784.649,2,2.3094,1.2120,2.2112,1.0494,2.2603,1.1307,58.87,-0.0066,-0.0079,-0.0102,0.0016,-0.26,1.0000,0.0024,0.5076,0.1900,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011624,0.485084,101,102,4.745084,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.895,751.088,1,1.180,73.311,751.544,65.411,791.427,9.198,780.175,79.330,716.400,135.268,722.606,-2.833127,0.616456,1.791532,3.408256,-0.002716,0.001424,1,4.260000,0.000000,1773.228,886.470,1,1.191,1772.398,886.600,1843.393,934.395,1760.851,935.427,1705.580,840.264,1784.115,843.407,1.895524,0.838207,1.465177,2.538178,4.261225,0.000554,0.0113746392,0.0115690471,-9.5302749310,0.0008926611,-0.0112349118,8.3781540583,0.0001411810,0.0041192834,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
261,32.6401,1785358784.765,2,2.3080,1.2136,2.2104,1.0485,2.2592,1.1310,59.43,-0.0057,-0.0055,-0.0076,0.0021,-0.94,1.0000,0.0027,0.5076,0.1918,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011447,0.508845,101,102,4.768845,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.803,751.057,1,1.253,73.203,751.607,65.529,791.478,9.106,779.642,79.006,716.587,135.135,723.084,-2.856144,0.621585,1.805877,3.435858,-0.003057,0.001491,1,4.260000,0.000000,1773.425,886.516,1,1.362,1772.457,886.607,1843.308,934.368,1760.963,935.468,1705.569,840.052,1784.339,843.643,1.895576,0.838182,1.465103,2.538165,4.261600,0.000484,0.0112408358,0.0110561461,-9.1341709337,0.0008831389,-0.0111282801,8.3000244461,0.0001346637,0.0040541879,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
262,32.7404,1785358784.883,2,2.3054,1.2123,2.2090,1.0478,2.2572,1.1300,59.63,-0.0095,-0.0035,-0.0079,0.0064,1.51,1.0000,0.0025,0.5076,0.1906,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011975,0.500267,101,102,4.760267,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.095,751.008,1,0.973,73.184,751.682,65.557,791.571,9.364,779.980,79.533,716.371,134.351,723.162,-2.849520,0.620359,1.801653,3.427910,-0.002382,0.001687,1,4.260000,0.000000,1773.496,886.467,1,1.234,1772.635,886.578,1843.315,934.417,1761.305,935.484,1705.994,840.108,1784.208,843.396,1.893761,0.837113,1.463361,2.535452,4.261818,0.000610,0.0110616530,0.0109366624,-9.0321210752,0.0008660558,-0.0109179870,8.1437686015,0.0001410792,0.0039567195,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
263,32.8662,1785358785.008,2,2.3057,1.2129,2.2077,1.0487,2.2567,1.1308,59.16,-0.0105,-0.0017,-0.0068,0.0081,-0.45,1.0000,0.0019,0.5076,0.1913,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011358,0.498734,101,102,4.758734,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.937,751.301,1,0.940,73.148,751.813,65.501,791.615,8.841,780.275,79.366,716.449,134.862,723.308,-2.843483,0.619419,1.797767,3.420678,-0.002008,0.000851,1,4.260000,0.000000,1773.233,886.390,1,1.110,1772.485,886.589,1843.433,934.363,1760.761,935.284,1705.871,840.356,1784.196,843.410,1.898669,0.839475,1.467442,2.542253,4.261336,0.000738,0.0111548461,0.0112173265,-9.2508626042,0.0008754693,-0.0110446683,8.2396939862,0.0001354263,0.0040193565,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
264,33.0103,1785358785.203,2,2.3026,1.2108,2.2063,1.0468,2.2544,1.1288,59.58,-0.0104,-0.0040,-0.0087,0.0069,-0.21,1.0000,0.0032,0.5076,0.1902,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011309,0.509450,101,102,4.769450,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.976,750.753,1,1.078,73.041,751.535,65.366,791.439,8.797,779.493,79.400,716.406,134.580,723.166,-2.857853,0.621632,1.806646,3.437691,-0.003422,0.002361,1,4.260000,0.000000,1773.382,886.421,1,1.248,1772.490,886.499,1843.445,934.254,1760.834,935.432,1705.582,840.134,1784.435,843.248,1.894388,0.837353,1.464122,2.536439,4.261624,0.000694,0.0112327995,0.0112231270,-9.2564810376,0.0008820396,-0.0111154392,8.2895932876,0.0001431242,0.0040405908,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
265,33.2109,1785358785.426,2,2.3031,1.2121,2.2057,1.0470,2.2544,1.1296,59.46,-0.0070,-0.0032,-0.0063,0.0044,0.63,1.0000,0.0025,0.5076,0.1916,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011896,0.499779,101,102,4.759779,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.023,751.005,1,1.084,73.272,751.586,65.571,791.386,9.305,780.023,79.398,716.464,134.823,722.861,-2.845416,0.619234,1.799227,3.423019,-0.002592,0.001680,1,4.260000,0.000000,1773.539,886.695,1,1.281,1772.613,886.717,1843.186,934.494,1761.232,935.484,1705.931,840.295,1784.393,843.663,1.897614,0.839185,1.466380,2.540756,4.261627,0.000094,0.0112274675,0.0112040474,-9.2451933785,0.0008822280,-0.0111025222,8.2801682520,0.0001392961,0.0040441826,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
266,33.4075,1785358785.534,2,2.3050,1.2114,2.2037,1.0448,2.2544,1.1281,58.70,,,,,,1.0000,0.0022,0.5076,0.1949,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,0,world_rms>0.050,2-tag corner homography,0.102545,0.485636,101,102,4.745636,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.120,751.058,1,1.266,73.630,751.476,65.717,791.404,8.850,779.957,79.486,716.366,136.305,722.647,-2.830598,0.615914,1.790545,3.405538,-0.002176,0.001555,1,4.260000,0.000000,1773.387,886.573,1,1.188,1772.554,886.690,1843.336,934.470,1760.958,935.389,1705.908,840.367,1784.329,843.594,1.898730,0.839674,1.467354,2.542313,4.261445,0.000347,10.2653742450,3.8814525746,-3661.2658873074,0.2898653920,-3.8564181846,2887.7431443481,0.3775418270,4.0057861112,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
267,33.5082,1785358785.653,2,2.3027,1.2072,2.2030,1.0445,2.2529,1.1258,58.50,-0.0045,-0.0114,-0.0121,-0.0021,-3.08,1.0000,0.0021,0.5076,0.1908,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011728,0.491242,101,102,4.751242,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.070,751.063,1,1.026,73.327,751.583,65.418,791.511,9.411,779.983,79.659,716.231,134.844,722.998,-2.841259,0.618356,1.796704,3.418079,-0.002303,0.001532,1,4.260000,0.000000,1772.998,886.365,1,1.041,1772.287,886.510,1843.168,934.361,1760.853,935.385,1705.685,840.324,1783.730,843.049,1.893243,0.837098,1.463626,2.535212,4.260849,0.000752,0.0111573182,0.0111861698,-9.2271752494,0.0008739770,-0.0110108363,8.2116574305,0.0001414109,0.0040070302,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
268,33.6292,1785358785.795,2,2.3013,1.2077,2.2023,1.0426,2.2518,1.1252,59.07,-0.0093,-0.0125,-0.0155,0.0015,0.22,1.0000,0.0034,0.5076,0.1925,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011402,0.492207,101,102,4.752207,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.951,750.670,1,1.332,73.253,751.392,65.434,791.504,8.816,779.550,79.260,716.395,135.414,722.543,-2.840365,0.617532,1.795998,3.416815,-0.003722,0.002583,1,4.260000,0.000000,1773.301,886.459,1,1.244,1772.433,886.587,1843.238,934.416,1760.822,935.403,1705.725,840.120,1784.257,843.490,1.895160,0.837977,1.464829,2.537630,4.261400,0.000593,0.0111909070,0.0112325429,-9.2613335136,0.0008804732,-0.0110749574,8.2575029905,0.0001298306,0.0040481154,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
269,33.7785,1785358785.923,2,2.2993,1.2057,2.2027,1.0436,2.2510,1.1246,59.20,-0.0074,-0.0063,-0.0092,0.0031,1.97,1.0000,0.0036,0.5076,0.1887,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011460,0.495700,101,102,4.755700,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.032,750.526,1,1.314,73.203,751.384,65.546,791.467,8.692,779.468,79.259,716.467,135.227,722.548,-2.844896,0.618460,1.798766,3.422204,-0.003900,0.002997,1,4.260000,0.000000,1773.410,886.573,1,1.298,1772.475,886.605,1843.341,934.432,1761.158,935.487,1705.545,840.126,1784.202,843.491,1.893937,0.837432,1.463803,2.535944,4.261498,0.000351,0.0112733049,0.0113136337,-9.3276264801,0.0008875249,-0.0111617793,8.3221642138,0.0001307632,0.0040864823,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
270,33.9029,1785358786.072,2,2.2983,1.2069,2.2009,1.0415,2.2496,1.1242,59.51,-0.0078,-0.0043,-0.0077,0.0045,1.70,1.0000,0.0032,0.5076,0.1920,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011647,0.512581,101,102,4.772581,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.073,750.659,1,1.021,72.994,751.545,65.436,791.429,8.590,779.592,79.489,716.404,134.431,723.128,-2.855520,0.621122,1.805079,3.434836,-0.003416,0.002640,1,4.260000,0.000000,1773.355,886.542,1,1.199,1772.520,886.677,1843.083,934.355,1760.860,935.403,1706.055,840.394,1784.344,843.572,1.900129,0.840298,1.468501,2.544226,4.261415,0.000411,0.0111190824,0.0111188409,-9.1694637797,0.0008764078,-0.0110314720,8.2270529068,0.0001339194,0.0040039668,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
271,34.0675,1785358786.235,2,2.3010,1.2072,2.2010,1.0416,2.2510,1.1244,58.89,-0.0013,-0.0015,-0.0019,0.0004,-0.61,1.0000,0.0021,0.5076,0.1935,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011487,0.485754,101,102,4.745754,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.933,751.199,1,1.292,73.481,751.585,65.534,791.490,9.415,780.175,79.304,716.508,135.622,722.601,-2.832985,0.616662,1.791768,3.408300,-0.002303,0.001129,1,4.260000,0.000000,1773.381,886.540,1,1.253,1772.470,886.555,1843.271,934.284,1760.983,935.407,1705.611,840.244,1784.339,843.351,1.896358,0.838385,1.465683,2.539151,4.261474,0.000420,0.0112646728,0.0112911647,-9.3156946073,0.0008826699,-0.0111195386,8.2927559629,0.0001393386,0.0040632395,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
272,34.2142,1785358786.339,2,2.2968,1.2029,2.2011,1.0411,2.2489,1.1220,59.40,-0.0017,-0.0056,-0.0057,-0.0014,-0.46,1.0000,0.0033,0.5076,0.1880,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011750,0.501481,101,102,4.761481,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.069,750.609,1,1.135,73.109,751.466,65.575,791.443,8.843,779.639,79.348,716.395,134.653,722.773,-2.848533,0.619439,1.800884,3.426519,-0.003564,0.002776,1,4.260000,0.000000,1773.294,886.551,1,1.132,1772.495,886.631,1843.097,934.437,1761.060,935.436,1705.971,840.366,1784.108,843.336,1.896064,0.838416,1.465409,2.538783,4.261268,0.000380,0.0110892001,0.0110615522,-9.1246907481,0.0008722252,-0.0109748074,8.1837809106,0.0001333206,0.0039895237,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
273,34.3160,1785358786.442,2,2.2988,1.2021,2.2010,1.0412,2.2499,1.1217,58.68,-0.0039,-0.0092,-0.0099,-0.0015,-0.49,1.0000,0.0034,0.5076,0.1882,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011398,0.506575,101,102,4.766575,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.114,750.547,1,1.201,73.147,751.464,65.596,791.531,8.824,779.439,79.373,716.423,134.768,722.840,-2.851801,0.620168,1.803025,3.430492,-0.003612,0.002955,1,4.260000,0.000000,1773.307,886.533,1,1.250,1772.427,886.652,1843.361,934.468,1760.692,935.338,1705.622,840.218,1784.389,843.663,1.897856,0.839334,1.466923,2.541299,4.261321,0.000424,0.0111785957,0.0111545295,-9.2013815963,0.0008804408,-0.0110749059,8.2583240623,0.0001349748,0.0040295176,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
274,34.4311,1785358786.580,2,2.2988,1.2018,2.1995,1.0392,2.2491,1.1205,58.58,-0.0008,-0.0077,-0.0070,-0.0033,-2.64,1.0000,0.0030,0.5076,0.1905,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011429,0.508451,101,102,4.768451,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.165,750.730,1,1.039,73.152,751.570,65.801,791.450,8.842,779.574,79.369,716.421,134.593,723.183,-2.858529,0.621957,1.807288,3.438649,-0.002964,0.002466,1,4.260000,0.000000,1773.399,886.468,1,1.340,1772.443,886.540,1843.313,934.404,1760.964,935.449,1705.527,839.933,1784.309,843.493,1.892614,0.836724,1.462842,2.534166,4.261603,0.000589,0.0111717617,0.0111237218,-9.1789236139,0.0008778680,-0.0110601455,8.2485667152,0.0001363385,0.0040224924,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
275,34.5589,1785358786.716,2,2.3006,1.2032,2.1995,1.0381,2.2501,1.1207,58.50,0.0013,-0.0054,-0.0039,-0.0040,-2.45,1.0000,0.0016,0.5076,0.1936,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011598,0.497939,101,102,4.757939,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.905,751.467,1,1.111,73.395,751.780,65.518,791.548,9.180,780.126,79.347,716.518,135.482,723.325,-2.846172,0.620070,1.799943,3.424175,-0.001635,0.000387,1,4.260000,0.000000,1773.473,886.642,1,1.275,1772.533,886.602,1843.348,934.479,1761.273,935.385,1705.589,840.170,1784.273,843.491,1.894929,0.837799,1.464457,2.537183,4.261547,0.000202,0.0112852065,0.0116204860,-9.5658843181,0.0008882760,-0.0111959096,8.3515457508,0.0001327904,0.0040971210,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
276,34.6935,1785358786.843,2,2.2984,1.2036,2.1996,1.0386,2.2490,1.1211,59.09,0.0000,0.0001,0.0001,0.0000,0.72,1.0000,0.0034,0.5076,0.1923,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011490,0.508522,101,102,4.768522,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.046,750.637,1,1.126,73.102,751.465,65.384,791.417,8.820,779.375,79.480,716.384,134.688,723.054,-2.857053,0.621285,1.806257,3.436759,-0.003553,0.002696,1,4.260000,0.000000,1773.345,886.451,1,1.223,1772.477,886.535,1843.226,934.299,1760.908,935.468,1705.757,840.174,1784.304,843.256,1.894261,0.837399,1.464049,2.536317,4.261505,0.000618,0.0111860097,0.0111935095,-9.2307223241,0.0008795750,-0.0110755383,8.2589665316,0.0001388152,0.0040269994,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
277,34.8269,1785358786.972,2,2.2975,1.2004,2.1993,1.0376,2.2484,1.1190,58.89,-0.0045,-0.0044,-0.0061,0.0016,1.25,1.0000,0.0034,0.5076,0.1901,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011417,0.503400,101,102,4.763400,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.113,750.578,1,1.262,73.309,751.364,65.510,791.419,8.829,779.367,79.484,716.359,135.326,722.717,-2.847319,0.618997,1.800503,3.425229,-0.003528,0.002870,1,4.260000,0.000000,1773.302,886.504,1,1.175,1772.487,886.647,1843.170,934.376,1760.813,935.357,1705.960,840.362,1784.289,843.525,1.899320,0.839903,1.467939,2.543167,4.261345,0.000489,0.0111539803,0.0112006274,-9.2349197568,0.0008803220,-0.0110664568,8.2508016487,0.0001284055,0.0040332067,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
278,34.9575,1785358787.090,2,2.2951,1.2000,2.1989,1.0367,2.2470,1.1183,59.48,-0.0067,-0.0086,-0.0108,0.0013,1.41,1.0000,0.0021,0.5076,0.1895,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011617,0.499190,101,102,4.759190,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.884,751.316,1,0.959,73.140,751.788,65.324,791.566,9.070,780.203,79.434,716.449,134.733,723.320,-2.846273,0.619946,1.799516,3.424013,-0.002111,0.000796,1,4.260000,0.000000,1773.500,886.510,1,1.343,1772.551,886.619,1843.281,934.409,1760.914,935.437,1705.803,840.042,1784.521,843.665,1.896145,0.838360,1.465363,2.538799,4.261773,0.000512,0.0112189527,0.0111812130,-9.2281040082,0.0008790086,-0.0110874058,8.2714253501,0.0001408059,0.0040363419,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
