frame,t_s,t_unix_s,n_ref,green_x_m,green_y_m,red_x_m,red_y_m,x_m,y_m,heading_deg,vx_m_s,vy_m_s,u_m_s,v_m_s,r_deg_s,scale,ref_world_rms_m,ref_range_rms_m,color_spacing_m,motion_reset,homography_state,reference_method,calibration_debug_schema_version,frame_width_px,frame_height_px,ref_tag_size_m,visible_ref_ids,candidate_available,candidate_accepted,candidate_reject_reason,candidate_method,candidate_world_rms_m,candidate_pnp_baseline_error_m,pnp_baseline_tag_a,pnp_baseline_tag_b,pnp_baseline_measured_m,pnp_baseline_expected_m,accepted_calibration_samples,max_ref_world_error_m,max_ref_range_error_m,camera_K_00,camera_K_01,camera_K_02,camera_K_10,camera_K_11,camera_K_12,camera_K_20,camera_K_21,camera_K_22,camera_dist_0,camera_dist_1,camera_dist_2,camera_dist_3,camera_dist_4,ref_101_detected,ref_101_target_x_m,ref_101_target_y_m,ref_101_center_px_x,ref_101_center_px_y,ref_101_corner0_px_x,ref_101_corner0_px_y,ref_101_corner1_px_x,ref_101_corner1_px_y,ref_101_corner2_px_x,ref_101_corner2_px_y,ref_101_corner3_px_x,ref_101_corner3_px_y,ref_101_cam_x_m,ref_101_cam_y_m,ref_101_cam_z_m,ref_101_range_m,ref_101_map_x_m,ref_101_map_y_m,ref_102_detected,ref_102_target_x_m,ref_102_target_y_m,ref_102_center_px_x,ref_102_center_px_y,ref_102_corner0_px_x,ref_102_corner0_px_y,ref_102_corner1_px_x,ref_102_corner1_px_y,ref_102_corner2_px_x,ref_102_corner2_px_y,ref_102_corner3_px_x,ref_102_corner3_px_y,ref_102_cam_x_m,ref_102_cam_y_m,ref_102_cam_z_m,ref_102_range_m,ref_102_map_x_m,ref_102_map_y_m,candidate_H_00,candidate_H_01,candidate_H_02,candidate_H_10,candidate_H_11,candidate_H_12,candidate_H_20,candidate_H_21,candidate_H_22,active_map_H_00,active_map_H_01,active_map_H_02,active_map_H_10,active_map_H_11,active_map_H_12,active_map_H_20,active_map_H_21,active_map_H_22
289,28.1281,1785357782.975,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.375895,0.900287,101,102,3.359713,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.987,707.183,65.749,791.506,9.930,779.960,79.898,716.073,134.906,723.019,-2.840712,0.618309,1.796886,3.417711,,,1,4.260000,0.000000,1689.961,854.082,1843.385,934.354,1760.521,935.273,1705.224,840.450,1784.453,843.448,-1.226355,-0.535613,-0.914200,1.620675,,,0.0185571387,0.0183085174,-15.1227458183,0.0014544268,-0.0173521358,12.9339200101,0.0007163504,0.0065323184,1.0000000000,,,,,,,,,
290,28.2191,1785357783.073,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,1.659213,0.893069,101,102,3.366931,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.969,707.046,65.863,791.541,9.529,779.215,79.683,715.978,135.163,723.073,-2.851570,0.620089,1.803661,3.430620,,,1,4.260000,0.000000,1690.003,854.037,1843.453,934.343,1760.586,935.360,1706.068,840.338,1784.365,843.333,-1.214284,-0.530198,-0.904172,1.604096,,,-0.0028285420,0.0028003153,-2.4363133086,-0.0001413995,0.0015177444,-1.2190977188,-0.0001154864,-0.0021027323,1.0000000000,,,,,,,,,
291,28.3153,1785357783.161,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.385425,0.892880,101,102,3.367120,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.111,707.215,65.814,791.491,10.071,779.910,79.395,716.346,134.786,723.173,-2.852852,0.621185,1.804351,3.432246,,,1,4.260000,0.000000,1690.017,854.011,1843.563,934.457,1760.740,935.323,1706.135,840.414,1784.319,843.174,-1.209631,-0.528105,-0.900543,1.597836,,,0.0312557398,0.0307923847,-25.4354972208,0.0023710811,-0.0282843529,21.0832945463,0.0013104091,0.0115621580,1.0000000000,,,,,,,,,
292,28.4033,1785357783.260,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.384395,0.888372,101,102,3.371628,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.025,707.065,65.862,791.467,9.792,779.329,79.650,716.126,134.791,723.071,-2.856315,0.621245,1.806569,3.436302,,,1,4.260000,0.000000,1690.004,854.035,1843.474,934.392,1760.512,935.253,1706.124,840.331,1784.174,843.281,-1.212952,-0.529613,-0.903184,1.602337,,,0.0341354995,0.0338326431,-27.9239069172,0.0025924397,-0.0308812617,23.0111746011,0.0014107858,0.0127801458,1.0000000000,,,,,,,,,
293,28.5024,1785357783.347,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.365259,0.873444,101,102,3.386556,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.029,707.064,66.128,791.465,9.601,779.144,79.442,716.302,134.881,723.071,-2.863551,0.622817,1.811138,3.445003,,,1,4.260000,0.000000,1689.971,854.058,1843.165,934.192,1760.598,935.273,1705.343,840.177,1784.405,843.569,-1.236860,-0.540150,-0.922019,1.634535,,,0.0077831524,0.0076301859,-6.3042310564,0.0006505342,-0.0077561110,5.7826677552,0.0003154749,0.0020604417,1.0000000000,,,,,,,,,
294,28.5889,1785357783.433,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.376307,0.880530,101,102,3.379470,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.067,707.032,65.633,791.478,9.610,779.184,79.606,716.163,134.970,723.094,-2.857620,0.621426,1.807282,3.437794,,,1,4.260000,0.000000,1689.960,854.089,1843.275,934.275,1760.523,935.359,1705.351,840.219,1784.485,843.607,-1.234563,-0.539209,-0.920250,1.631488,,,0.0199274551,0.0197352782,-16.2890006833,0.0015642744,-0.0186496730,13.8982853717,0.0007583818,0.0071238466,1.0000000000,,,,,,,,,
295,28.6748,1785357783.519,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.382870,0.896657,101,102,3.363343,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.086,707.299,65.799,791.581,9.874,780.117,79.768,716.236,134.863,723.385,-2.846988,0.620238,1.800770,3.425319,,,1,4.260000,0.000000,1689.994,854.055,1843.365,934.388,1760.537,935.369,1705.960,840.326,1784.549,843.390,-1.217323,-0.531568,-0.906555,1.608193,,,0.0274844366,0.0271225057,-22.4053734756,0.0020972578,-0.0250368159,18.6653947340,0.0011284526,0.0100795125,1.0000000000,,,,,,,,,
296,28.7609,1785357783.607,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.382933,0.878067,101,102,3.381933,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.148,707.048,65.646,791.488,9.547,779.082,79.433,716.368,134.886,723.200,-2.865939,0.623366,1.812397,3.447749,,,1,4.260000,0.000000,1689.996,854.056,1843.573,934.473,1760.531,935.274,1706.031,840.402,1784.378,843.357,-1.213672,-0.529970,-0.903721,1.603303,,,0.0304822654,0.0303286078,-25.0201822811,0.0023370975,-0.0278434736,20.7496298663,0.0012355245,0.0113467829,1.0000000000,,,,,,,,,
297,28.8492,1785357783.695,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.379871,0.891664,101,102,3.368336,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.900,707.159,65.792,791.484,9.810,779.440,79.687,716.177,135.439,723.149,-2.852163,0.620633,1.804279,3.431536,,,1,4.260000,0.000000,1690.004,854.026,1843.310,934.361,1760.592,935.343,1705.992,840.305,1784.173,843.164,-1.215344,-0.530647,-0.905162,1.605605,,,0.0253609636,0.0251795204,-20.7849066243,0.0019539673,-0.0232931183,17.3591149323,0.0010196603,0.0092647431,1.0000000000,,,,,,,,,
298,28.9374,1785357783.777,1,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,102,0,0,insufficient,insufficient,,,,,,,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0,0.000000,0.000000,,,,,,,,,,,,,,,,,1,4.260000,0.000000,1689.984,854.083,1843.354,934.490,1760.411,935.326,1706.086,840.313,1784.381,843.365,-1.214778,-0.530511,-0.904591,1.604809,,,,,,,,,,,,,,,,,,,,
299,29.0201,1785357783.864,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.371763,0.896154,101,102,3.363846,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.996,707.234,66.145,791.470,10.170,780.029,79.621,716.165,134.672,723.129,-2.848196,0.620160,1.801651,3.426772,,,1,4.260000,0.000000,1689.966,854.138,1843.287,934.424,1760.617,935.372,1706.227,840.390,1784.393,843.598,-1.215169,-0.530785,-0.904639,1.605223,,,0.0065677531,0.0063761007,-5.2745703054,0.0005379570,-0.0064065721,4.7786564732,0.0003259625,0.0014430742,1.0000000000,,,,,,,,,
300,29.1064,1785357783.951,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.365011,0.872570,101,102,3.387430,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.035,707.180,66.092,791.472,9.670,779.388,79.417,716.362,135.064,723.357,-2.864345,0.623481,1.811736,3.446098,,,1,4.260000,0.000000,1689.980,854.026,1843.395,934.436,1760.596,935.391,1705.271,840.055,1784.239,843.280,-1.235771,-0.539613,-0.921328,1.633144,,,0.0082150344,0.0080927666,-6.6851338928,0.0006839428,-0.0081655957,6.0889541280,0.0003269973,0.0022496066,1.0000000000,,,,,,,,,
301,29.1925,1785357784.042,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,36.928278,0.897541,101,102,3.362459,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.151,707.236,65.709,791.533,9.506,780.296,79.477,716.351,135.166,723.000,-2.837595,0.617986,1.794644,3.413883,,,1,4.260000,0.000000,1689.941,854.133,1842.888,934.182,1760.521,935.380,1705.299,840.001,1785.077,844.077,-1.248502,-0.545393,-0.930693,1.649970,,,0.0002894441,-0.0042522131,3.2186290253,0.0000016039,-0.0000586593,0.0479937234,-0.0000899703,-0.0009508208,1.0000000000,,,,,,,,,
302,29.2839,1785357784.128,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.370316,0.882048,101,102,3.377952,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.062,707.105,65.716,791.544,9.557,779.224,79.545,716.236,135.144,723.269,-2.859689,0.622175,1.808668,3.440378,,,1,4.260000,0.000000,1689.976,854.093,1843.392,934.557,1760.649,935.422,1705.884,840.274,1784.325,843.347,-1.222204,-0.533784,-0.910332,1.614748,,,0.0103913312,0.0102638298,-8.4747852403,0.0008515725,-0.0101447208,7.5628343572,0.0004170560,0.0031371232,1.0000000000,,,,,,,,,
303,29.3702,1785357784.218,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.374578,0.891230,101,102,3.368770,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.944,707.135,65.670,791.490,9.684,779.483,79.808,716.130,135.332,723.125,-2.849354,0.619957,1.802392,3.428087,,,1,4.260000,0.000000,1689.964,854.086,1843.536,934.451,1760.649,935.354,1705.281,840.443,1784.515,843.454,-1.226434,-0.535648,-0.914098,1.620689,,,0.0193558033,0.0192222105,-15.8664995387,0.0015212820,-0.0181360008,13.5165822285,0.0007318572,0.0068979587,1.0000000000,,,,,,,,,
304,29.4601,1785357784.302,1,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,102,0,0,insufficient,insufficient,,,,,,,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0,0.000000,0.000000,,,,,,,,,,,,,,,,,1,4.260000,0.000000,1689.983,854.076,1843.385,934.425,1760.531,935.369,1705.930,840.370,1784.176,843.270,-1.216025,-0.531050,-0.905721,1.606568,,,,,,,,,,,,,,,,,,,,
305,29.5435,1785357784.388,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.368212,0.885856,101,102,3.374144,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.044,707.006,65.894,791.379,9.660,779.337,79.308,716.190,135.011,722.840,-2.854322,0.620582,1.805216,3.433815,,,1,4.260000,0.000000,1689.974,854.069,1843.461,934.448,1760.544,935.363,1705.524,840.237,1784.329,843.395,-1.228720,-0.536604,-0.915663,1.623618,,,0.0094421364,0.0093032603,-7.6820754583,0.0007789722,-0.0092781847,6.9159353009,0.0003752688,0.0027548286,1.0000000000,,,,,,,,,
306,29.6302,1785357784.483,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.371515,0.888702,101,102,3.371298,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.164,707.298,65.946,791.531,10.091,780.070,79.054,716.561,134.916,723.273,-2.856124,0.622290,1.806394,3.436241,,,1,4.260000,0.000000,1689.967,854.134,1843.366,934.408,1760.717,935.452,1706.174,840.495,1784.204,843.446,-1.211421,-0.529141,-0.901891,1.600294,,,0.0077212117,0.0075747675,-6.2603956927,0.0006357632,-0.0075798625,5.6542303488,0.0003534197,0.0019550005,1.0000000000,,,,,,,,,
307,29.7319,1785357784.579,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.368273,0.892145,101,102,3.367855,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.012,707.113,65.629,791.497,9.635,779.428,79.619,716.124,135.297,723.192,-2.852025,0.620504,1.803928,3.431213,,,1,4.260000,0.000000,1689.959,854.149,1843.346,934.447,1760.695,935.451,1706.052,840.485,1784.316,843.504,-1.215347,-0.530894,-0.904950,1.605568,,,0.0063133914,0.0062548305,-5.1632598974,0.0005200246,-0.0061867744,4.6139818848,0.0003112742,0.0013531709,1.0000000000,,,,,,,,,
308,29.8319,1785357784.689,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.383939,0.901973,101,102,3.358027,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.090,707.262,65.767,791.597,9.765,780.143,79.857,716.090,134.828,723.322,-2.842003,0.619002,1.797574,3.419272,,,1,4.260000,0.000000,1689.996,854.047,1843.308,934.451,1760.590,935.330,1706.031,840.256,1784.188,843.224,-1.217569,-0.531660,-0.906781,1.608536,,,0.0297004400,0.0292869293,-24.1929480870,0.0022531403,-0.0268973011,20.0509063807,0.0012285087,0.0109636268,1.0000000000,,,,,,,,,
309,29.9356,1785357784.782,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.383709,0.887452,101,102,3.372548,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.190,707.046,65.673,791.498,9.520,779.368,79.507,716.184,134.670,723.171,-2.857778,0.621617,1.807152,3.437892,,,1,4.260000,0.000000,1690.014,854.012,1843.374,934.328,1760.623,935.327,1706.066,840.382,1784.391,843.219,-1.211553,-0.528953,-0.902130,1.600465,,,0.0281675341,0.0278346898,-22.9763651568,0.0021559100,-0.0256976730,19.1513457814,0.0011517456,0.0103733456,1.0000000000,,,,,,,,,
310,30.0304,1785357784.875,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.377594,0.896356,101,102,3.363644,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.899,707.072,65.739,791.462,9.694,779.343,79.489,716.207,135.615,722.817,-2.847967,0.619357,1.801545,3.426381,,,1,4.260000,0.000000,1690.004,854.030,1843.088,934.184,1760.573,935.350,1706.041,840.317,1784.414,843.313,-1.215494,-0.530717,-0.905198,1.605762,,,0.0047744581,0.0045194353,-3.7457444635,0.0003694056,-0.0044007681,3.2832292002,0.0003011905,0.0006116459,1.0000000000,,,,,,,,,
311,30.1237,1785357784.968,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,616.506254,0.889561,101,102,3.370439,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.071,707.031,65.604,791.510,9.645,779.239,79.470,716.239,135.075,722.945,-2.854695,0.620789,1.805423,3.434271,,,1,4.260000,0.000000,1689.982,854.092,1843.353,934.415,1760.591,935.376,1706.126,840.344,1784.329,843.431,-1.215529,-0.530853,-0.905058,1.605754,,,0.0152174784,-0.0241394376,18.1161314432,0.0004505644,-0.0007525360,0.5653311506,0.0002093863,-0.0012854882,1.0000000000,,,,,,,,,
312,30.2173,1785357785.063,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.378860,0.886013,101,102,3.373987,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.029,707.116,65.762,791.529,9.713,779.339,79.800,716.152,134.883,723.245,-2.857006,0.621612,1.807048,3.437194,,,1,4.260000,0.000000,1689.981,854.086,1843.203,934.331,1760.575,935.312,1706.042,840.331,1784.209,843.405,-1.218145,-0.531992,-0.907197,1.609317,,,0.0190607025,0.0188326452,-15.5500011133,0.0014948331,-0.0178106694,13.2744873639,0.0007694708,0.0066767459,1.0000000000,,,,,,,,,
313,30.3049,1785357785.180,1,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,102,0,0,insufficient,insufficient,,,,,,,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0,0.000000,0.000000,,,,,,,,,,,,,,,,,1,4.260000,0.000000,1689.953,854.111,1843.405,934.422,1760.604,935.345,1705.320,840.376,1784.492,843.555,-1.230340,-0.537407,-0.917034,1.625882,,,,,,,,,,,,,,,,,,,,
314,30.4457,1785357785.291,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.379106,0.893313,101,102,3.366687,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,321.987,707.145,65.487,791.435,9.698,779.533,79.642,716.178,135.494,723.217,-2.850869,0.620363,1.803275,3.429884,,,1,4.260000,0.000000,1689.996,854.058,1843.530,934.511,1760.553,935.274,1706.105,840.317,1784.367,843.378,-1.215589,-0.530808,-0.905091,1.605803,,,0.0222871435,0.0221909049,-18.3117329671,0.0017328902,-0.0206476013,15.3886703464,0.0008978590,0.0080064035,1.0000000000,,,,,,,,,
315,30.5333,1785357785.377,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.381572,0.897014,101,102,3.362986,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.190,707.203,65.618,791.547,9.736,780.126,79.584,716.317,134.750,723.069,-2.843456,0.619157,1.798243,3.420859,,,1,4.260000,0.000000,1689.991,854.022,1843.441,934.434,1760.576,935.360,1705.528,840.135,1784.142,843.210,-1.229273,-0.536751,-0.916157,1.624364,,,0.0260402689,0.0257598335,-21.2698893803,0.0019926551,-0.0238124573,17.7516593116,0.0010451405,0.0095408986,1.0000000000,,,,,,,,,
316,30.6201,1785357785.464,2,,,,,,,,,,,,,,,,,0,acquiring:0/30,none,1,1920,1200,0.200000,101;102,1,0,world_rms>0.050;pnp_baseline_error>0.500,2-tag corner homography,0.369410,0.888301,101,102,3.371699,4.260000,0,0.050000,0.500000,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,1,0.000000,0.000000,322.103,707.283,66.048,791.496,9.790,780.022,79.369,716.423,134.983,723.315,-2.853631,0.621633,1.804923,3.433276,,,1,4.260000,0.000000,1689.975,854.088,1843.459,934.494,1760.688,935.420,1705.789,840.348,1784.155,843.293,-1.221391,-0.533425,-0.909849,1.613742,,,0.0087584188,0.0086163856,-7.1197094524,0.0007210370,-0.0086039101,6.4170057329,0.0003681934,0.0024331887,1.0000000000,,,,,,,,,
